fdc_id,description,protein,calories,sugar,sodium,portion_description,gram_weight
2708984,"Congee, with egg",3.12,60,0.05,213,Quantity not specified,255
2708985,Biryani with vegetables,1.93,109,1.18,177,Quantity not specified,215
2708985,Biryani with vegetables,1.93,109,1.18,177,1 cup,172
2708986,"Beans and rice, from fast food / restaurant",6.29,185,0.2,299,Quantity not specified,170
2708986,"Beans and rice, from fast food / restaurant",6.29,185,0.2,299,1 cup,170
2708987,"Kidney beans and rice, from fast food / restaurant",5.72,179,0.19,296,Quantity not specified,170
2708987,"Kidney beans and rice, from fast food / restaurant",5.72,179,0.19,296,1 cup,170
2708988,"Black beans and rice, from fast food / restaurant",5.82,182,0.19,296,1 cup,170
2708988,"Black beans and rice, from fast food / restaurant",5.82,182,0.19,296,Quantity not specified,170
2708989,"Pinto beans and rice, from fast food / restaurant",5.9,188,0.2,296,1 cup,170
2708989,"Pinto beans and rice, from fast food / restaurant",5.9,188,0.2,296,Quantity not specified,170
2708990,Beans and white rice,6.5,164,0.21,231,Quantity not specified,170
2708990,Beans and white rice,6.5,164,0.21,231,1 cup,170
2708991,"Beans and rice, with tomatoes",4.7,137,0.81,309,Quantity not specified,170
2708991,"Beans and rice, with tomatoes",4.7,137,0.81,309,1 cup,170
2708992,"Beans and rice, with meat",7.49,162,0.25,263,Quantity not specified,170
2708992,"Beans and rice, with meat",7.49,162,0.25,263,1 cup,170
2708993,Kidney beans and white rice,5.9,158,0.2,229,1 cup,170
2708993,Kidney beans and white rice,5.9,158,0.2,229,Quantity not specified,170
2708994,Black beans and white rice,6.01,160,0.2,228,Quantity not specified,170
2708994,Black beans and white rice,6.01,160,0.2,228,1 cup,170
2708995,Pinto beans and white rice,6.09,167,0.21,228,Quantity not specified,170
2708995,Pinto beans and white rice,6.09,167,0.21,228,1 cup,170
2708996,"Rice, white, with corn, NS as to fat",2.58,134,0.81,178,Quantity not specified,121
2708996,"Rice, white, with corn, NS as to fat",2.58,134,0.81,178,1 cup,161
2708997,"Rice, white, with corn, no added fat",2.64,117,0.83,182,Quantity not specified,121
2708997,"Rice, white, with corn, no added fat",2.64,117,0.83,182,1 cup,161
2708998,"Rice, white, with corn, fat added",2.58,134,0.81,178,Quantity not specified,121
2708998,"Rice, white, with corn, fat added",2.58,134,0.81,178,1 cup,161
2708999,"Rice, white, with peas, NS as to fat",3.22,133,1.11,197,1 cup,160
2708999,"Rice, white, with peas, NS as to fat",3.22,133,1.11,197,Quantity not specified,120
2709000,"Rice, white, with peas, no added fat",3.29,116,1.14,202,Quantity not specified,120
2709000,"Rice, white, with peas, no added fat",3.29,116,1.14,202,1 cup,160
2709001,"Rice, white, with peas, fat added",3.22,133,1.11,197,Quantity not specified,120
2709001,"Rice, white, with peas, fat added",3.22,133,1.11,197,1 cup,160
2709002,"Rice, white, with carrots, NS as to fat",2.16,123,0.86,195,Quantity not specified,120
2709002,"Rice, white, with carrots, NS as to fat",2.16,123,0.86,195,1 cup,160
2709003,"Rice, white, with carrots, no added fat",2.2,106,0.88,199,1 cup,160
2709003,"Rice, white, with carrots, no added fat",2.2,106,0.88,199,Quantity not specified,120
2709004,"Rice, white, with carrots, fat added",2.16,123,0.86,195,Quantity not specified,120
2709004,"Rice, white, with carrots, fat added",2.16,123,0.86,195,1 cup,160
2709005,"Rice, white, with peas and carrots, NS as to fat",2.69,128,1.08,225,1 cup,160
2709005,"Rice, white, with peas and carrots, NS as to fat",2.69,128,1.08,225,Quantity not specified,120
2709006,"Rice, white, with peas and carrots, no added fat",2.75,111,1.11,230,1 cup,160
2709006,"Rice, white, with peas and carrots, no added fat",2.75,111,1.11,230,Quantity not specified,120
2709007,"Rice, white, with peas and carrots, fat added",2.69,128,1.08,225,1 cup,160
2709007,"Rice, white, with peas and carrots, fat added",2.69,128,1.08,225,Quantity not specified,120
2709008,"Rice, white, with tomatoes and/or tomato-based sauce, NS as to fat",2,107,0.87,198,Quantity not specified,157
2709008,"Rice, white, with tomatoes and/or tomato-based sauce, NS as to fat",2,107,0.87,198,1 cup,209
2709009,"Rice, white, with tomatoes and/or tomato-based sauce, no added fat",2.04,91,0.89,201,Quantity not specified,154
2709009,"Rice, white, with tomatoes and/or tomato-based sauce, no added fat",2.04,91,0.89,201,1 cup,206
2709010,"Rice, white, with tomatoes and/or tomato-based sauce, fat added",2,107,0.87,198,Quantity not specified,157
2709010,"Rice, white, with tomatoes and/or tomato-based sauce, fat added",2,107,0.87,198,1 cup,209
2709011,"Rice, white, with dark green vegetables, NS as to fat",2.62,125,0.39,190,1 cup,172
2709011,"Rice, white, with dark green vegetables, NS as to fat",2.62,125,0.39,190,Quantity not specified,129
2709012,"Rice, white, with dark green vegetables, no added fat",2.67,107,0.4,194,1 cup,172
2709012,"Rice, white, with dark green vegetables, no added fat",2.67,107,0.4,194,Quantity not specified,129
2709013,"Rice, white, with dark green vegetables, fat added",2.62,125,0.39,190,Quantity not specified,129
2709013,"Rice, white, with dark green vegetables, fat added",2.62,125,0.39,190,1 cup,172
2709014,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, NS as to fat",2.07,114,0.87,196,1 cup,172
2709014,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, NS as to fat",2.07,114,0.87,196,Quantity not specified,129
2709015,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, no added fat",2.12,98,0.89,200,1 cup,172
2709015,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, no added fat",2.12,98,0.89,200,Quantity not specified,129
2709016,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, fat added",2.07,114,0.87,196,Quantity not specified,129
2709016,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, fat added",2.07,114,0.87,196,1 cup,172
2709017,"Rice, white, with dark green vegetables and tomatoes and/or tomato-based sauce, NS as to fat",2.29,115,0.64,194,1 cup,172
2709017,"Rice, white, with dark green vegetables and tomatoes and/or tomato-based sauce, NS as to fat",2.29,115,0.64,194,Quantity not specified,129
2709018,"Rice, white, with dark green vegetables and tomatoes and/or tomato-based sauce, no added fat",2.34,99,0.65,199,1 cup,172
2709018,"Rice, white, with dark green vegetables and tomatoes and/or tomato-based sauce, no added fat",2.34,99,0.65,199,Quantity not specified,129
2709019,"Rice, white, with dark green vegetables and tomatoes and/or tomato-based sauce, fat added",2.29,115,0.64,194,Quantity not specified,129
2709019,"Rice, white, with dark green vegetables and tomatoes and/or tomato-based sauce, fat added",2.29,115,0.64,194,1 cup,172
2709020,"Rice, white, with carrots and dark green vegetables, NS as to fat",2.38,124,0.62,193,Quantity not specified,129
2709020,"Rice, white, with carrots and dark green vegetables, NS as to fat",2.38,124,0.62,193,1 cup,172
2709021,"Rice, white, with carrots and dark green vegetables, no added fat",2.44,107,0.64,197,1 cup,172
2709021,"Rice, white, with carrots and dark green vegetables, no added fat",2.44,107,0.64,197,Quantity not specified,129
2709022,"Rice, white, with carrots and dark green vegetables, fat added",2.38,124,0.62,193,Quantity not specified,129
2709022,"Rice, white, with carrots and dark green vegetables, fat added",2.38,124,0.62,193,1 cup,172
2709023,"Rice, white, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, NS as to fat",2.26,115,0.74,189,1 cup,172
2709023,"Rice, white, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, NS as to fat",2.26,115,0.74,189,Quantity not specified,129
2709024,"Rice, white, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, no added fat",2.3,101,0.73,198,1 cup,172
2709024,"Rice, white, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, no added fat",2.3,101,0.73,198,Quantity not specified,129
2709025,"Rice, white, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, fat added",2.25,118,0.71,194,1 cup,172
2709025,"Rice, white, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, fat added",2.25,118,0.71,194,Quantity not specified,129
2709026,"Rice, white, with other vegetables, NS as to fat",2.3,124,0.9,181,Quantity not specified,129
2709026,"Rice, white, with other vegetables, NS as to fat",2.3,124,0.9,181,1 cup,172
2709027,"Rice, white, with other vegetables, no added fat",2.36,107,0.95,185,1 cup,172
2709027,"Rice, white, with other vegetables, no added fat",2.36,107,0.95,185,Quantity not specified,129
2709028,"Rice, white, with other vegetables, fat added",2.3,124,0.9,181,1 cup,172
2709028,"Rice, white, with other vegetables, fat added",2.3,124,0.9,181,Quantity not specified,129
2709029,"Rice, white, with lentils, NS as to fat",5.5,150,1.29,189,1 cup,207
2709029,"Rice, white, with lentils, NS as to fat",5.5,150,1.29,189,Quantity not specified,155
2709030,"Rice, white, with lentils, fat added",5.5,150,1.29,189,1 cup,207
2709030,"Rice, white, with lentils, fat added",5.5,150,1.29,189,Quantity not specified,155
2709031,"Rice, white, with lentils, no added fat",5.76,115,1.35,198,Quantity not specified,148
2709031,"Rice, white, with lentils, no added fat",5.76,115,1.35,198,1 cup,198
2709032,"Rice, cooked with coconut milk",3.57,267,3.34,182,Quantity not specified,150
2709032,"Rice, cooked with coconut milk",3.57,267,3.34,182,1 cup,200
2709033,Beans and brown rice,6.4,162,0.28,213,1 cup,170
2709033,Beans and brown rice,6.4,162,0.28,213,Quantity not specified,170
2709034,Kidney beans and brown rice,5.81,155,0.27,211,1 cup,170
2709034,Kidney beans and brown rice,5.81,155,0.27,211,Quantity not specified,170
2709035,Black beans and brown rice,5.91,158,0.27,211,1 cup,170
2709035,Black beans and brown rice,5.91,158,0.27,211,Quantity not specified,170
2709036,Pinto beans and brown rice,6,164,0.28,211,1 cup,170
2709036,Pinto beans and brown rice,6,164,0.28,211,Quantity not specified,170
2709037,"Rice, brown, with corn, NS as to fat",2.64,128,0.84,155,1 cup,191
2709037,"Rice, brown, with corn, NS as to fat",2.64,128,0.84,155,Quantity not specified,143
2709038,"Rice, brown, with corn, no added fat",2.69,113,0.86,158,1 cup,188
2709038,"Rice, brown, with corn, no added fat",2.69,113,0.86,158,Quantity not specified,141
2709039,"Rice, brown, with corn, fat added",2.64,128,0.84,155,1 cup,191
2709039,"Rice, brown, with corn, fat added",2.64,128,0.84,155,Quantity not specified,143
2709040,"Rice, brown, with peas, NS as to fat",3.18,127,1.1,171,1 cup,190
2709040,"Rice, brown, with peas, NS as to fat",3.18,127,1.1,171,Quantity not specified,142
2709041,"Rice, brown, with peas, no added fat",3.24,113,1.12,174,1 cup,187
2709041,"Rice, brown, with peas, no added fat",3.24,113,1.12,174,Quantity not specified,140
2709042,"Rice, brown, with peas, fat added",3.18,127,1.1,171,1 cup,190
2709042,"Rice, brown, with peas, fat added",3.18,127,1.1,171,Quantity not specified,142
2709043,"Rice, brown, with carrots, NS as to fat",2.27,119,0.9,168,Quantity not specified,142
2709043,"Rice, brown, with carrots, NS as to fat",2.27,119,0.9,168,1 cup,189
2709044,"Rice, brown, with carrots, no added fat",2.31,104,0.91,172,Quantity not specified,140
2709044,"Rice, brown, with carrots, no added fat",2.31,104,0.91,172,1 cup,186
2709045,"Rice, brown, with carrots, fat added",2.27,119,0.9,168,Quantity not specified,142
2709045,"Rice, brown, with carrots, fat added",2.27,119,0.9,168,1 cup,189
2709046,"Rice, brown, with peas and carrots, NS as to fat",2.73,123,1.08,195,Quantity not specified,142
2709046,"Rice, brown, with peas and carrots, NS as to fat",2.73,123,1.08,195,1 cup,190
2709047,"Rice, brown, with peas and carrots, no added fat",2.78,109,1.1,198,Quantity not specified,140
2709047,"Rice, brown, with peas and carrots, no added fat",2.78,109,1.1,198,1 cup,187
2709048,"Rice, brown, with peas and carrots, fat added",2.73,123,1.08,195,Quantity not specified,142
2709048,"Rice, brown, with peas and carrots, fat added",2.73,123,1.08,195,1 cup,190
2709049,"Rice, brown, with tomatoes and/or tomato based sauce, NS as to fat",2.13,105,0.89,174,Quantity not specified,182
2709049,"Rice, brown, with tomatoes and/or tomato based sauce, NS as to fat",2.13,105,0.89,174,1 cup,243
2709050,"Rice, brown, with tomatoes and/or tomato based sauce, no added fat",2.16,92,0.91,177,1 cup,243
2709050,"Rice, brown, with tomatoes and/or tomato based sauce, no added fat",2.16,92,0.91,177,Quantity not specified,182
2709051,"Rice, brown, with tomatoes and/or tomato based sauce, fat added",2.13,105,0.89,174,Quantity not specified,182
2709051,"Rice, brown, with tomatoes and/or tomato based sauce, fat added",2.13,105,0.89,174,1 cup,243
2709052,"Rice, brown, with dark green vegetables, NS as to fat",2.67,120,0.48,164,Quantity not specified,142
2709052,"Rice, brown, with dark green vegetables, NS as to fat",2.67,120,0.48,164,1 cup,189
2709053,"Rice, brown, with dark green vegetables, no added fat",2.72,105,0.49,167,Quantity not specified,140
2709053,"Rice, brown, with dark green vegetables, no added fat",2.72,105,0.49,167,1 cup,186
2709054,"Rice, brown, with dark green vegetables, fat added",2.67,120,0.48,164,Quantity not specified,142
2709054,"Rice, brown, with dark green vegetables, fat added",2.67,120,0.48,164,1 cup,189
2709055,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, NS as to fat",2.2,111,0.9,171,Quantity not specified,172
2709055,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, NS as to fat",2.2,111,0.9,171,1 cup,229
2709056,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, no added fat",2.24,97,0.91,174,1 cup,225
2709056,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, no added fat",2.24,97,0.91,174,Quantity not specified,169
2709057,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, fat added",2.2,111,0.9,171,Quantity not specified,172
2709057,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, fat added",2.2,111,0.9,171,1 cup,229
2709058,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, NS as to fat",2.38,112,0.7,170,1 cup,229
2709058,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, NS as to fat",2.38,112,0.7,170,Quantity not specified,172
2709059,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, no added fat",2.42,98,0.71,173,1 cup,229
2709059,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, no added fat",2.42,98,0.71,173,Quantity not specified,172
2709060,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, fat added",2.39,110,0.72,165,1 cup,229
2709060,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, fat added",2.39,110,0.72,165,Quantity not specified,172
2709061,"Rice, brown, with carrots and dark green vegetables, NS as to fat",2.47,120,0.69,167,Quantity not specified,142
2709061,"Rice, brown, with carrots and dark green vegetables, NS as to fat",2.47,120,0.69,167,1 cup,189
2709062,"Rice, brown, with carrots and dark green vegetables, no added fat",2.51,105,0.7,170,Quantity not specified,140
2709062,"Rice, brown, with carrots and dark green vegetables, no added fat",2.51,105,0.7,170,1 cup,186
2709063,"Rice, brown, with carrots and dark green vegetables, fat added",2.47,120,0.69,167,1 cup,189
2709063,"Rice, brown, with carrots and dark green vegetables, fat added",2.47,120,0.69,167,Quantity not specified,142
2709064,Grape leaves stuffed with rice,2.28,168,2.78,166,Quantity not specified,56
2709064,Grape leaves stuffed with rice,2.28,168,2.78,166,1 roll,56
2709065,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, NS as to fat",2.35,114,0.76,169,Quantity not specified,168
2709065,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, NS as to fat",2.35,114,0.76,169,1 cup,224
2709066,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, no added fat",2.39,100,0.78,172,Quantity not specified,165
2709066,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, no added fat",2.39,100,0.78,172,1 cup,220
2709067,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, fat added",2.35,114,0.76,169,Quantity not specified,140
2709067,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, fat added",2.35,114,0.76,169,1 cup,186
2709068,"Rice, brown, with other vegetables, NS as to fat",2.4,119,0.94,157,Quantity not specified,142
